f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,answer
1.780365,1.504367,2.159359,-0.328380,0.553361,3.613112,8.258442,-0.709089,-0.363425,5.115712,4.709867
1.302242,0.683507,1.194822,1.869009,-0.092252,0.116740,4.886709,2.233133,-0.344841,5.049580,5.707844
1.089275,0.810372,0.880439,1.436260,2.415191,0.463387,3.730592,1.264539,6.937683,4.216345,9.409232
1.303498,1.135874,1.614528,1.059689,1.617407,1.379682,6.147083,1.710898,3.427896,5.113588,8.406680
1.924581,1.248158,1.038821,0.585551,1.670634,2.587188,5.041044,0.608282,1.956482,4.797110,9.133483
0.512278,0.837028,1.574863,0.151531,0.254862,1.197775,5.236867,0.238641,0.077239,3.075700,2.963086
1.224641,0.748559,0.442353,2.019293,0.574184,-0.046093,2.551700,0.893240,2.318893,4.434847,4.429644
1.788280,1.706163,1.166274,0.454261,0.433002,3.040182,5.287102,0.529793,0.393392,5.114978,5.261071
1.282606,2.491633,1.704095,-0.189324,0.877307,3.963563,6.394891,-0.322626,-0.332191,5.289010,5.824335
1.559736,0.974628,1.110855,1.896324,0.133677,0.638041,4.892300,2.106540,0.506988,5.541543,5.647921
0.689656,1.141962,0.721990,0.302849,-0.064260,1.528769,2.855625,0.218654,-0.038922,2.856457,3.342658
1.218835,1.076283,-0.171347,0.804974,0.951394,1.490144,0.704793,-0.137930,1.531695,2.928745,4.382930
0.669273,1.741698,1.815060,0.200691,1.770660,2.210280,6.114452,0.364266,0.710711,4.426722,7.799897
-0.104040,0.959477,1.188498,1.035787,-0.464190,-0.180350,3.461454,1.231031,-0.961603,3.079723,3.761006
0.439342,1.223152,0.467518,0.083112,0.174330,1.579383,1.841897,0.038856,0.028978,2.213124,1.710604
0.854406,2.139642,0.490120,0.877653,1.683521,2.116395,2.324767,0.430156,2.955096,4.361822,7.142271
1.482448,0.367600,0.783507,0.713277,0.308594,1.136771,3.832968,0.558857,0.440225,3.346831,4.138806
1.201882,0.007038,0.849066,1.179406,0.520349,0.029514,3.749080,1.001394,1.227405,3.237392,5.773169
0.454243,0.797471,2.209569,0.644555,0.153682,0.607159,7.082949,1.424189,0.198113,4.105838,4.490822
1.062870,1.025485,1.713913,1.752851,1.973339,0.335504,6.204610,3.004235,6.917938,5.555119,9.152109
0.474651,2.101800,-0.197955,0.858727,1.799756,1.717725,-0.119213,-0.169989,3.090998,3.237224,7.336517
0.344569,1.067958,1.844272,1.197253,1.075606,0.215274,5.877385,2.208059,2.575543,4.454051,7.379130
1.086090,0.131385,0.841119,0.779887,2.352706,0.437588,3.609448,0.655978,3.669687,2.838481,7.023472
0.930530,0.640198,2.165285,1.184503,1.979703,0.386225,7.426384,2.564786,4.689928,4.920516,8.594537
1.155317,1.556787,1.125978,0.828000,1.124095,1.884104,4.533250,0.932310,1.861502,4.666082,5.283167
1.251207,1.768742,2.362746,0.420734,0.435804,2.599215,8.339445,0.994087,0.366715,5.803428,5.878316
-0.150975,2.406974,1.441769,1.224797,2.081269,1.031203,4.174331,1.765873,5.098263,4.922565,8.595949
-0.101131,1.593929,1.245285,1.839498,0.263312,-0.346700,3.634725,2.290700,0.968726,4.577582,5.155872
0.999214,0.077295,1.557283,2.090408,0.954013,-1.013898,5.671063,3.255356,3.988554,4.724200,6.589916
0.754680,-0.080491,1.052613,-0.481216,0.337418,1.155405,3.912520,-0.506534,-0.324742,1.245586,3.481013
2.095763,0.348344,0.464347,0.645946,1.168374,1.798161,3.488805,0.299943,1.509414,3.554400,6.716700
0.494082,1.079103,3.403332,1.097800,1.025266,0.475385,10.704077,3.736178,2.251073,6.074317,7.215384
1.711165,3.268482,1.491754,2.104288,0.644148,2.875359,6.186426,3.139080,2.710946,8.575688,11.437812
1.964785,-0.025275,0.270068,0.791578,1.592312,1.147932,2.774989,0.213780,2.520878,3.001156,5.690199
0.756417,1.656080,1.493636,1.887777,0.150647,0.524720,5.237326,2.819653,0.568776,5.793911,5.431453
1.222806,1.179149,1.811559,-0.006661,1.390899,2.408616,6.657483,-0.012066,-0.018529,4.206854,6.066938
0.534192,0.716113,0.449911,1.390393,1.944104,-0.140087,1.883926,0.625553,5.406135,3.090609,7.372854
1.874372,2.061330,0.822125,1.044701,1.343282,2.891002,4.340749,0.858875,2.806656,5.802528,8.101582
0.607239,0.473885,0.469387,1.129438,1.373050,-0.048314,2.015399,0.530143,3.101551,2.679949,4.652016
2.560687,0.325889,1.908247,2.243614,-0.020479,0.642962,8.285427,4.281369,-0.091894,7.038437,7.915257
0.702805,1.125004,0.855657,0.776759,-0.047670,1.051050,3.269776,0.664639,-0.074056,3.460225,2.076387
2.365555,0.941684,0.580007,0.458723,1.171553,2.848515,4.105576,0.266063,1.074837,4.345969,6.724240
2.162710,1.804998,0.595488,1.025661,0.881986,2.942047,3.949175,0.610769,1.809237,5.588857,8.226230
0.504870,0.331386,0.852842,1.372479,1.734602,-0.536223,3.063397,1.170508,4.761412,3.061578,7.077911
0.280634,-0.595679,0.603088,1.100975,0.452469,-1.416020,2.089899,0.663985,0.996314,1.389019,2.411436
0.321176,0.621709,1.112661,2.158161,1.141288,-1.215276,3.659160,2.401302,4.926167,4.213707,7.523893
0.718299,1.228926,1.275455,1.114215,0.244733,0.833010,4.544663,1.421131,0.545372,4.336895,3.345554
0.876353,1.997690,0.771555,0.263736,1.625004,2.610307,3.191018,0.203487,0.857144,3.909334,6.876515
0.920596,1.457465,2.384367,0.689390,1.065383,1.688672,8.073698,1.643758,1.468929,5.451819,7.607102
0.984642,1.379643,-0.156408,2.006136,1.143862,0.358149,0.515419,-0.313775,4.589485,4.214014,4.836605
0.832890,0.385150,0.442500,1.436286,1.772711,-0.218246,2.160390,0.635556,5.092241,3.096826,6.443334
1.294183,0.803587,1.747784,0.533336,1.099905,1.564435,6.537535,0.932156,1.173238,4.378890,6.405258
1.609372,0.647130,0.911421,1.274099,0.336592,0.982403,4.343634,1.161240,0.857702,4.442022,4.242412
0.658871,-0.054903,0.203949,0.595327,2.031169,0.008641,1.270716,0.121416,2.418420,1.403243,5.680490
1.073098,0.819090,1.279892,1.242912,0.855132,0.649276,4.912773,1.590793,2.125707,4.414991,4.981094
0.506768,-0.292398,1.475774,1.558756,0.565891,-1.344385,4.934089,2.300370,1.764172,3.248900,5.695903
1.234417,-0.722156,0.618285,1.256066,1.488780,-0.743806,3.089271,0.776607,3.740014,2.386612,5.166860
1.348325,0.592168,0.653139,0.417746,0.757665,1.522747,3.307742,0.272846,0.633023,3.011377,3.715605
0.661914,-0.122203,0.103767,0.530528,0.790384,0.009183,0.973215,0.055051,0.838642,1.174006,2.435111
0.986789,1.035836,0.967064,2.651661,1.605689,-0.629036,3.887979,2.564325,8.515484,5.641349,8.803217
2.574039,-0.210659,2.671825,1.868506,0.492481,0.494873,10.589513,4.992321,1.840408,6.903710,9.327893
1.318095,0.190011,0.420382,1.759297,2.195488,-0.251191,2.579242,0.739577,7.725029,3.687785,7.695571
0.540291,1.619065,0.845943,2.447930,0.708387,-0.288574,3.078121,2.070810,3.468163,5.453229,7.728302
0.557114,0.195803,1.433711,0.498261,1.180317,0.254656,4.858245,0.714362,1.176212,2.684888,4.813311
2.002923,1.767686,-0.648660,1.567334,1.754403,2.203275,0.056942,-1.016667,5.499469,4.689282,7.441248
1.356178,1.496577,1.497489,0.541073,-0.394853,2.311682,5.848646,0.810252,-0.427289,4.891318,2.345185
0.822086,0.319577,0.957589,-0.356754,0.732380,1.498417,3.694853,-0.341624,-0.522559,1.742497,3.053745
1.623120,1.237512,1.834657,-0.163860,0.827611,3.024491,7.127091,-0.300626,-0.271224,4.531429,4.608791
0.822663,2.298478,1.588015,2.066586,1.507962,1.054554,5.586708,3.281770,6.232666,6.775742,10.415003
0.883029,2.227479,-0.602579,1.867044,0.241279,1.243464,-0.924707,-1.125041,0.900956,4.374973,4.206346
2.584229,0.231151,-0.391806,1.412058,1.281782,1.403322,1.408812,-0.553252,3.619899,3.835632,5.840170
2.069408,1.572824,0.091441,0.073494,0.546536,3.568739,2.343730,0.006720,0.080334,3.807167,5.918489
1.480322,1.225110,0.748444,0.465240,1.099735,2.240192,3.725654,0.348206,1.023282,3.919117,6.252702
1.408098,1.118217,2.054100,1.871817,0.904167,0.654498,7.570398,3.844900,3.384872,6.452233,9.000534
1.183430,0.859856,1.353783,0.671760,1.227693,1.371527,5.244779,0.909417,1.649429,4.068829,8.153348
1.789916,0.492215,0.526152,2.151371,1.601851,0.130760,3.368371,1.131948,6.892353,4.959654,7.968341
0.992922,0.999537,1.089462,0.002133,0.868316,1.990326,4.261307,0.002324,0.003704,3.084054,4.872547
1.138438,0.193704,0.396470,0.744262,2.008099,0.587880,2.327847,0.295077,2.989103,2.472874,5.310804
2.374651,1.453736,-0.093701,0.200288,0.403969,3.628099,2.093549,-0.018767,0.161821,3.934975,6.980528
0.352620,0.430523,1.607000,0.366303,0.592682,0.416841,5.173618,0.588648,0.434201,2.756445,4.110712
1.038391,1.246940,0.862912,2.189793,0.705618,0.095538,3.627126,1.889598,3.090313,5.338036,7.269250
1.142050,0.587365,-0.048406,1.083562,-0.000492,0.645852,0.996831,-0.052451,-0.001067,2.764570,2.113006
1.278638,1.349062,1.169463,0.094462,0.576061,2.533237,4.787025,0.110470,0.108832,3.891624,4.841142
0.606240,1.247540,1.308259,0.946690,1.050340,0.907090,4.531018,1.238516,1.988694,4.108729,6.440385
1.018164,0.827173,0.561286,0.927617,1.095698,0.917720,2.702023,0.520659,2.032775,3.334240,5.618148
0.310228,1.244777,1.483358,1.206169,2.225662,0.348836,4.760302,1.789180,5.369047,4.244531,9.439535
0.563135,0.402263,0.472544,2.196197,0.019236,-1.230799,1.980767,1.037800,0.084492,3.634138,1.714004
1.034030,0.360522,1.130926,0.259602,0.158415,1.134951,4.426809,0.293590,0.082249,2.785081,2.555703
1.662096,1.458023,1.773626,0.920354,1.521697,2.199765,6.982973,1.632364,2.800999,5.814099,7.736435
2.012203,0.796191,0.489543,0.490363,1.060705,2.318031,3.480831,0.240054,1.040262,3.788301,6.919890
2.267751,1.085316,0.385409,0.915330,1.021260,2.437737,3.423979,0.352777,1.869580,4.653806,6.604649
1.802298,0.963288,1.830298,1.212294,1.482014,1.553292,7.293191,2.218859,3.593274,5.808177,10.012997
1.664806,1.070558,0.563059,1.609267,1.531274,1.126096,3.353983,0.906113,4.928459,4.907690,8.839036
2.232015,0.735444,-0.343536,0.639990,1.690690,2.327470,1.201408,-0.219860,2.164051,3.263914,6.212175
0.772006,0.384781,0.574249,1.797996,-0.000947,-0.641209,2.494752,1.032497,-0.003404,3.529031,2.807714
1.454100,0.190728,1.283330,1.003382,-0.453749,0.641446,5.304091,1.287671,-0.910568,3.931541,4.872158
0.834567,2.817385,1.511831,1.437292,1.519992,2.214660,5.370059,2.172942,4.369345,6.601075,10.274525
1.716498,0.243696,1.081479,0.743013,0.392987,1.217181,4.960936,0.803553,0.583988,3.784686,4.726389
1.306030,1.620010,0.612763,1.011632,-0.232823,1.914409,3.144318,0.619890,-0.471063,4.550435,3.887298
0.619494,-0.477802,0.720644,1.751064,2.776846,-1.609372,2.781425,1.261894,9.724870,2.613400,8.158328
1.856109,-0.423832,1.102731,1.495814,2.037714,-0.063538,5.164303,1.649481,6.096082,4.030822,8.267561
0.855201,-0.677250,-0.084995,1.351544,1.334617,-1.173592,0.600215,-0.114875,3.607587,1.444500,4.199374
0.155465,1.145547,2.034665,-0.256496,1.387873,1.557509,6.259460,-0.521884,-0.711969,3.079181,4.288684
1.162916,-0.085540,1.148432,0.050390,0.861520,1.026987,4.608213,0.057869,0.086823,2.276198,5.052424
1.171648,1.925685,1.417818,2.054237,0.543262,1.043096,5.425101,2.912534,2.231979,6.569388,7.392817
2.248261,-0.171819,2.151623,1.340500,1.150515,0.735942,8.703128,2.884250,3.084531,5.568564,8.296952
0.809623,1.961089,0.896319,1.299017,2.967872,1.471695,3.498581,1.164334,7.710634,4.966049,11.754696
-0.466443,0.775699,1.390121,0.121909,1.168649,0.187348,3.703922,0.169468,0.284937,1.821286,5.345130
1.444724,0.942480,2.170828,1.502031,0.089990,0.885173,7.957207,3.260650,0.270336,6.060063,4.438636
-0.779042,-0.242759,0.699500,1.281070,2.464510,-2.302871,1.319459,0.896109,6.314422,0.958770,6.389991
1.317120,-0.351272,2.048839,0.557456,1.814937,0.408393,7.463638,1.142137,2.023493,3.572143,6.431243
0.679734,1.706099,0.962314,0.691350,0.983561,1.694483,3.566676,0.665296,1.359970,4.039497,4.365207
0.965582,1.489821,1.221047,2.216304,1.514231,0.239099,4.628723,2.706211,6.711992,5.892753,9.665437
0.626432,-0.183872,1.222319,0.660026,0.980218,-0.217466,4.293389,0.806762,1.293938,2.324905,4.614351
0.343903,1.236337,1.597715,1.843978,0.568587,-0.263738,5.137047,2.946151,2.096925,5.021933,6.228335
1.773381,-0.050234,0.698331,1.031252,-0.410428,0.691896,3.868374,0.720155,-0.846510,3.452731,2.396547
0.884079,1.247907,1.225523,0.682490,2.015707,1.449496,4.560648,0.836408,2.751401,4.039999,9.132801
0.752917,2.425980,-0.259651,0.460122,1.381885,2.718775,-0.026036,-0.119471,1.271672,3.379368,5.666039
1.776063,1.405313,0.636779,-0.247517,0.505437,3.428892,3.686401,-0.157614,-0.250208,3.570638,5.814736
0.627599,0.540882,1.202690,1.160749,0.759050,0.007732,4.235669,1.396021,1.762132,3.531920,3.926017
1.686007,0.038209,1.241973,0.637814,1.442816,1.086402,5.411925,0.792147,1.840495,3.604002,6.166842
0.006448,0.718631,1.980749,1.317855,0.314116,-0.592776,5.948696,2.610340,0.827920,4.023683,4.522995
0.088820,2.033885,2.601199,1.627045,1.353755,0.495660,7.892415,4.232267,4.405241,6.350948,9.788602
1.288369,0.709526,2.190608,2.345883,0.710650,-0.347989,7.860191,5.138909,3.334203,6.534385,10.388525
-0.041512,0.752178,0.489038,0.150377,-0.039225,0.560288,1.425601,0.073540,-0.011797,1.350080,0.710727
0.308406,0.647842,1.356575,1.258352,0.700195,-0.302104,4.378133,1.707050,1.762183,3.571176,4.972103
1.357459,0.557402,0.192337,1.882161,-0.067676,0.032700,1.934470,0.362009,-0.254755,3.989360,4.222019
0.368249,-0.245793,0.520251,1.435432,1.578671,-1.312976,1.929002,0.746785,4.532148,2.078139,6.290683
0.984964,-0.111922,1.313513,0.592923,-0.007796,0.280120,4.925503,0.778812,-0.009245,2.779479,3.446003
0.886481,2.255240,0.524981,1.779862,1.322197,1.361860,2.461424,0.934393,4.706656,5.446564,8.196239
1.014483,1.272283,0.342134,1.775331,1.420271,0.511435,2.040885,0.607401,5.042901,4.404230,6.692145
1.055010,1.034963,1.334034,0.819452,0.843916,1.270522,5.057112,1.093177,1.383097,4.243460,6.275343
1.272508,2.016348,1.117436,0.494764,0.829979,2.794092,4.624815,0.552867,0.821288,4.901056,5.715369
-0.157057,0.648961,-0.043450,0.782818,2.491250,-0.290914,-0.287408,-0.034014,3.900391,1.231272,6.071786
1.483644,0.884001,0.802395,-0.794182,0.477490,3.161827,3.890830,-0.637248,-0.758427,2.375859,4.466109
1.865612,0.724408,1.354337,0.008361,1.000555,2.581658,5.928622,0.011324,0.016732,3.952717,6.910920
2.219019,0.767141,2.066754,0.840046,0.835193,2.146114,8.419281,1.736169,1.403202,5.892960,7.674888
1.543887,-0.349400,0.811648,1.863076,2.465540,-0.668590,3.978830,1.512162,9.186979,3.869211,7.393414
1.024634,0.051492,0.450978,1.703171,0.997459,-0.627045,2.377568,0.768092,3.397687,3.230274,5.253801
1.441844,1.743460,0.600963,0.266909,2.147214,2.918396,3.244733,0.160402,1.146221,4.053177,8.912980
1.219032,0.462134,2.075296,1.421435,0.324287,0.259731,7.444921,2.949899,0.921907,5.177898,5.447696
1.241441,0.331000,0.401005,1.243895,1.226732,0.328546,2.444456,0.498808,3.051851,3.217340,4.769150
0.263143,1.147717,0.927900,2.246212,1.065255,-0.835353,3.046844,2.084261,4.785578,4.584972,6.502640
0.771437,1.289290,1.516479,1.105035,0.140630,0.955691,5.320873,1.675763,0.310803,4.682241,6.362334
0.851418,1.129194,1.148872,1.040934,0.837921,0.939678,4.298034,1.195900,1.744440,4.170418,5.423093
-0.001887,0.939937,0.587888,0.920255,0.533602,0.017794,1.761777,0.541007,0.982100,2.446193,4.402084
2.872921,-0.267438,1.343618,0.965348,1.212292,1.640135,6.903776,1.297059,2.340566,4.914449,6.291986
1.428001,1.182916,-0.321769,1.061912,0.069630,1.549005,0.462696,-0.341690,0.147882,3.351061,4.706673
-0.295540,1.649465,2.135794,2.178592,1.440341,-0.824667,6.111843,4.653025,6.275829,5.668311,10.522714
0.970753,1.992553,1.698913,1.315695,1.302765,1.647611,6.067492,2.235251,3.428082,5.977914,8.375839
0.626388,1.910040,-0.515533,0.260245,1.097917,2.276183,-0.920210,-0.134165,0.571455,2.281141,5.179033
1.913407,0.891646,0.654637,1.116010,1.688734,1.689043,3.877318,0.730582,3.769288,4.575700,9.119729
1.572353,-0.126567,1.743254,0.730187,0.436300,0.715599,6.802114,1.272902,0.637162,3.919227,5.377450
0.943904,0.613998,0.742678,1.485624,-0.013504,0.072278,3.171939,1.103341,-0.040123,3.786205,4.884321
-0.022752,0.736303,2.088843,2.071166,0.874708,-1.357615,6.243776,4.326341,3.623333,4.873560,7.399010
2.351902,1.407990,-0.359217,1.417705,0.204528,2.342187,1.274251,-0.509263,0.579920,4.818380,5.472473
0.122106,1.963818,1.453923,1.656913,0.662170,0.429012,4.483874,2.409023,2.194317,5.196760,5.446783
0.578945,1.260245,1.157296,2.050065,2.117306,-0.210875,4.050834,2.372533,8.681228,5.046551,10.336907
0.188727,1.303763,-0.126349,1.276962,0.481223,0.215528,-0.190320,-0.161343,1.229009,2.643103,3.588609
1.243403,0.355686,1.690837,0.885083,0.236591,0.714006,6.315913,1.496531,0.418806,4.175008,5.109598
1.384135,0.029357,0.284665,0.487721,0.489285,0.925770,2.238130,0.138837,0.477269,2.185878,4.650322
0.807676,1.427949,0.897908,1.642908,0.714903,0.592717,3.501401,1.475181,2.349038,4.776441,5.165909
-0.286109,1.318396,1.668657,1.124753,1.317864,-0.092466,4.719862,1.876827,2.964544,3.825697,7.046451
1.648984,0.368129,0.217091,0.967291,1.275283,1.049822,2.300258,0.209991,2.467140,3.201496,5.744893
0.543104,2.437512,1.408608,2.204787,1.553440,0.775829,4.768927,3.105680,6.850008,6.594011,9.357330
1.405123,1.089756,0.669054,0.976232,-0.929546,1.518646,3.412284,0.653152,-1.814904,4.140164,1.846354
2.251321,0.697762,1.844140,1.186592,1.570652,1.762491,7.783742,2.188242,3.727446,5.979815,8.998638
1.414448,1.379879,0.577640,1.289840,1.134155,1.504487,3.147369,0.745063,2.925757,4.661808,6.953708
1.198356,0.194828,-0.672714,1.350517,0.640715,0.042667,-0.819787,-0.908512,1.730593,2.070987,3.830754
0.061801,1.086699,1.844362,1.995742,1.298746,-0.847242,5.594888,3.680872,5.183924,4.988605,8.654461
1.888142,0.509466,2.101833,-0.124541,-0.011424,2.522150,8.193640,-0.261765,0.002846,4.374900,3.079039
1.029905,0.253213,1.109431,2.106681,1.551479,-0.823563,4.358199,2.337218,6.536946,4.499231,7.990303
1.581491,2.345472,1.586591,0.454663,1.059405,3.472300,6.341263,0.721365,0.963345,5.968217,6.690110
0.736594,1.023461,0.275163,1.540086,2.355134,0.219970,1.562085,0.423775,7.254220,3.575306,8.028126
0.490699,1.968726,2.334331,0.476565,0.573358,1.982860,7.493693,1.112461,0.546485,5.270322,5.099608
0.814748,0.352042,2.342922,1.946602,0.289414,-0.779812,7.843515,4.560739,1.126747,5.456315,6.724105
1.618743,0.690236,0.774306,-0.253873,2.335949,2.562852,3.941662,-0.196575,-1.186068,2.829413,7.599727
-0.561337,2.061021,1.469905,-0.513852,0.953959,2.013536,3.848378,-0.755314,-0.980388,2.455737,3.944057
1.328473,-0.297651,0.587324,0.454655,0.959457,0.576167,3.090445,0.267030,0.872443,2.072800,3.796309
0.908136,0.467595,1.397248,1.425184,-0.247168,-0.049453,5.099878,1.991335,-0.704521,4.198162,2.060108
0.654895,0.635746,2.400133,-0.873565,-0.308319,2.164205,7.855294,-2.096672,0.538673,2.817208,-0.978909
1.602879,2.036110,0.556904,0.794039,1.982461,2.844949,3.273590,0.442203,3.148303,4.989931,8.708661
1.433184,1.463172,0.106244,1.769041,0.630552,1.127316,1.751917,0.187950,2.230945,4.771642,5.421114
0.906116,0.962049,1.456379,0.697737,1.028152,1.170428,5.275252,1.016169,1.434758,4.022280,5.217237
-0.160553,1.600039,2.401181,1.745872,-0.279775,-0.306386,7.042989,4.192154,-0.976903,5.586538,7.434073
1.359336,1.105432,1.177560,1.204089,1.019028,1.260679,4.892014,1.417886,2.453999,4.846416,8.240668
0.812263,0.408957,0.376869,0.370808,0.146100,0.850412,1.942871,0.139746,0.108350,1.968897,2.613583
-0.827506,0.997855,0.574106,1.403323,0.970289,-1.232975,0.894813,0.805657,2.723259,2.147778,4.932558
0.694384,1.066184,1.474735,0.919540,0.878321,0.841028,5.118590,1.356078,1.615301,4.154843,7.202348
1.148811,1.743852,1.031407,1.017541,1.595921,1.875122,4.243033,1.049499,3.247829,4.941611,9.336516
1.284067,1.020630,0.342455,-0.252535,1.804515,2.557231,2.311431,-0.086482,-0.911406,2.394616,7.875718
0.769177,0.045064,0.995865,1.267768,0.293216,-0.453527,3.756772,1.262526,0.743459,3.077873,3.527592
1.237674,-0.382304,0.977465,1.246764,2.038107,-0.391394,4.170070,1.218668,5.082075,3.079599,7.155455
0.502161,1.398057,1.839202,0.815311,0.603691,1.084907,6.019766,1.499522,0.984393,4.554731,5.512439
1.030383,2.001050,0.003293,2.267838,1.380759,0.763595,1.040261,0.007467,6.262675,5.302564,6.655419
1.037311,0.520969,2.461883,0.280023,1.751851,1.278257,8.422960,0.689384,0.981118,4.300186,7.170134
0.651335,1.089360,1.079698,0.040897,1.463972,1.699798,3.890428,0.044156,0.119743,2.861289,6.348939
2.043106,2.424530,1.412556,2.106017,0.439446,2.361619,6.280773,2.974867,1.850962,7.986209,9.416656
0.037677,0.498667,0.802259,0.488261,0.829787,0.048082,2.444453,0.391712,0.810306,1.826863,4.114671
0.837160,1.518859,0.119377,1.497921,1.402068,0.858098,1.195290,0.178817,4.200374,3.973316,4.750409
1.049017,0.586316,-0.015190,1.006567,0.578864,0.628767,1.003447,-0.015290,1.165330,2.626710,4.417604
1.154086,-0.599193,1.186269,2.906902,1.629572,-2.352009,4.712894,3.448369,9.474011,4.648065,7.683951
